"date","activity","value","roll","source"
2021-12-08,"public transport",76.5777847251829,75.1707525034011,"TfL Bus"
2021-12-08,"public transport",65.3041352017687,72.5710875313341,"TfL Tube"
2021-12-09,"public transport",78.1097457978835,70.6564542016456,"TfL Bus"
2021-12-09,"public transport",66.6489769154801,69.4469316143613,"TfL Tube"
2021-12-10,"public transport",78.3264787741732,71.8790908152814,"TfL Bus"
2021-12-10,"public transport",64.4674647927093,70.4293695278047,"TfL Tube"
2021-12-11,"public transport",79.5514375552069,72.7122891089149,"TfL Bus"
2021-12-11,"public transport",82.4706451935787,73.5541263186858,"TfL Tube"
2021-12-12,"public transport",85.7736862486438,76.4783478968108,"TfL Bus"
2021-12-12,"public transport",88.6426573091735,77.9830495412808,"TfL Tube"
2021-12-13,"public transport",73.8554122769265,79.0125403072017,"TfL Bus"
2021-12-13,"public transport",53.950805949363,75.5303013322288,"TfL Tube"
2021-12-14,"public transport",72.9758247990707,76.7457813331376,"TfL Bus"
2021-12-14,"public transport",52.0988609236353,72.8239846714845,"TfL Tube"
2021-12-15,"public transport",73.341936551844,71.519883436951,"TfL Bus"
2021-12-15,"public transport",52.0081969389087,66.6962421069888,"TfL Tube"
2021-12-16,"public transport",70.9277655815639,64.1655432887589,"TfL Bus"
2021-12-16,"public transport",49.3356142336266,60.6627149968589,"TfL Tube"
2021-12-17,"public transport",70.6650047575053,63.0504576837364,"TfL Bus"
2021-12-17,"public transport",47.4025793791268,59.3971369094587,"TfL Tube"
2021-12-18,"public transport",76.3080129784403,62.8555872030022,"TfL Bus"
2021-12-18,"public transport",48.005402495819,59.2360823378558,"TfL Tube"
2021-12-19,"public transport",80.0970640507434,63.2487776395465,"TfL Bus"
2021-12-19,"public transport",68.3465282195454,62.8800294449724,"TfL Tube"
2021-12-20,"public transport",60.3596732253009,64.4548950152116,"TfL Bus"
2021-12-20,"public transport",43.8899422997485,60.6298860926749,"TfL Tube"
2021-12-21,"public transport",58.8761075482484,62.2689615454066,"TfL Bus"
2021-12-21,"public transport",41.6015914175632,57.3109013224241,"TfL Tube"
2021-12-22,"public transport",58.3093999552152,58.7829009594807,"TfL Bus"
2021-12-22,"public transport",39.5273633161535,52.9872294259679,"TfL Tube"
2021-12-23,"public transport",58.0600401181642,51.5177311257706,"TfL Bus"
2021-12-23,"public transport",36.5962327610439,48.122953916591,"TfL Tube"
2021-12-24,"public transport",50.2300083028562,49.0286776313207,"TfL Bus"
2021-12-24,"public transport",25.9508322976734,44.3250668812385,"TfL Tube"
2021-12-26,"public transport",56.5944696551305,46.4669066294624,"TfL Bus"
2021-12-26,"public transport",37.2310028523938,43.4557070433451,"TfL Tube"
2021-12-27,"public transport",38.1023326612061,43.2521312354954,"TfL Bus"
2021-12-27,"public transport",26.8039245261665,38.78697186521,"TfL Tube"
2021-12-28,"public transport",40.2682547757151,39.3115464387345,"TfL Bus"
2021-12-28,"public transport",28.4092201673539,36.1942909908056,"TfL Tube"
2021-12-29,"public transport",49.2694236710885,39.5255183298649,"TfL Bus"
2021-12-29,"public transport",33.3411753376349,36.2036191416513,"TfL Tube"
2021-12-30,"public transport",51.052742830851,38.178153424288,"TfL Bus"
2021-12-30,"public transport",34.2714047351505,37.6308780062801,"TfL Tube"
2021-12-31,"public transport",52.4995627012548,41.3016834598641,"TfL Bus"
2021-12-31,"public transport",36.9360069794415,40.8256480603964,"TfL Tube"
2022-01-01,"public transport",38.3629658082638,42.2476117233836,"TfL Bus"
2022-01-01,"public transport",31.0745235979007,39.6483402843567,"TfL Tube"
2022-01-02,"public transport",68.666355198998,44.6947945502657,"TfL Bus"
2022-01-02,"public transport",56.5746923587313,45.4836444828201,"TfL Tube"
2022-01-03,"public transport",40.7466134247369,46.4086742956181,"TfL Bus"
2022-01-03,"public transport",27.5935296653066,42.850669576197,"TfL Tube"
2022-01-04,"public transport",55.643558491437,45.5231769350535,"TfL Bus"
2022-01-04,"public transport",35.2595905421444,45.0798376113221,"TfL Tube"
2022-01-05,"public transport",62.9566294122311,49.6344241562265,"TfL Bus"
2022-01-05,"public transport",38.9593947119992,45.3905726580838,"TfL Tube"
2022-01-06,"public transport",63.9699686090277,46.4470406938404,"TfL Bus"
2022-01-06,"public transport",38.9730039988403,46.1936679187123,"TfL Tube"
2022-01-07,"public transport",65.5580136690878,51.6171656335382,"TfL Bus"
2022-01-07,"public transport",41.611364696498,49.6125665199755,"TfL Tube"
2022-01-08,"public transport",62.5056758915469,53.504864427033,"TfL Bus"
2022-01-08,"public transport",48.8905595080017,51.4954258692859,"TfL Tube"
2022-01-09,"public transport",76.4146238628105,56.8461728908304,"TfL Bus"
2022-01-09,"public transport",59.7284958924162,56.2402482170288,"TfL Tube"
2022-01-10,"public transport",67.8314937000008,60.3628896029088,"TfL Bus"
2022-01-10,"public transport",42.9557770691096,57.1339986600548,"TfL Tube"
2022-01-11,"public transport",68.0267523176275,60.9076254630733,"TfL Bus"
2022-01-11,"public transport",43.8838962331503,58.2473712261595,"TfL Tube"
2022-01-12,"public transport",69.5743578470429,61.2021995603083,"TfL Bus"
2022-01-12,"public transport",46.7926599083846,56.9704904239617,"TfL Tube"
2022-01-13,"public transport",69.4386652031483,58.357657468352,"TfL Bus"
2022-01-13,"public transport",46.858153077372,55.3614659508336,"TfL Tube"
2022-01-14,"public transport",72.0339846348594,59.5154956030836,"TfL Bus"
2022-01-14,"public transport",48.589703093779,56.7387742853909,"TfL Tube"
2022-01-15,"public transport",73.5210414237686,60.972652169765,"TfL Bus"
2022-01-15,"public transport",59.8331910681829,59.5810569156421,"TfL Tube"
2022-01-16,"public transport",78.5116973487374,64.1123479785496,"TfL Bus"
2022-01-16,"public transport",64.62158926898,63.4241942736685,"TfL Tube"
2022-01-17,"public transport",71.4933736315255,66.9435114956904,"TfL Bus"
2022-01-17,"public transport",46.8686975595529,63.3484704849323,"TfL Tube"
2022-01-18,"public transport",71.5847972153414,66.6334839308698,"TfL Bus"
2022-01-18,"public transport",48.2063422743661,63.017098338098,"TfL Tube"
2022-01-19,"public transport",71.205590357457,64.6417268079943,"TfL Bus"
2022-01-19,"public transport",48.9127472969954,60.4133053720312,"TfL Tube"
2022-01-20,"public transport",72.5906161557818,61.5517377844314,"TfL Bus"
2022-01-20,"public transport",51.4931100477484,58.6945572724633,"TfL Tube"
2022-01-21,"public transport",72.8001464860487,62.3990499762484,"TfL Bus"
2022-01-21,"public transport",50.8946021252574,59.4433078205221,"TfL Tube"
2022-01-22,"public transport",74.7727680883181,63.2385115082295,"TfL Bus"
2022-01-22,"public transport",66.1300542612315,62.5134349230545,"TfL Tube"
2022-01-23,"public transport",78.4238701827491,66.7293096210193,"TfL Bus"
2022-01-23,"public transport",71.8104423604413,66.6178562216849,"TfL Tube"
2022-01-24,"public transport",71.5164045345308,69.4783268626538,"TfL Bus"
2022-01-24,"public transport",49.1840168358277,66.1045940554794,"TfL Tube"
2022-01-25,"public transport",71.7476275231169,69.0835976837451,"TfL Bus"
2022-01-25,"public transport",51.7389720155606,65.7930553876369,"TfL Tube"
2022-01-26,"public transport",72.6571919266873,66.7255036255591,"TfL Bus"
2022-01-26,"public transport",52.4837214332108,63.0197680899108,"TfL Tube"
2022-01-27,"public transport",73.2226492658469,63.2215119335402,"TfL Bus"
2022-01-27,"public transport",54.3126941400247,60.7638390200393,"TfL Tube"
2022-01-28,"public transport",75.3373381523026,64.5000277795357,"TfL Bus"
2022-01-28,"public transport",54.8046336095979,62.0796000776044,"TfL Tube"
2022-01-29,"public transport",79.9724961902172,66.1129606739839,"TfL Bus"
2022-01-29,"public transport",68.1245443684695,65.4654395942385,"TfL Tube"
2022-01-30,"public transport",84.6736078166817,70.0639947918772,"TfL Bus"
2022-01-30,"public transport",71.7231604796399,69.8497821081334,"TfL Tube"
2022-01-31,"public transport",74.1771719926892,72.687564658514,"TfL Bus"
2022-01-31,"public transport",53.449011097502,69.5606607935425,"TfL Tube"
2022-02-01,"public transport",75.664386830897,72.5406255394424,"TfL Bus"
2022-02-01,"public transport",56.6305770815533,69.2060656667761,"TfL Tube"
2022-02-02,"public transport",75.1701894586057,70.2125863939384,"TfL Bus"
2022-02-02,"public transport",56.539911194336,66.1934868764605,"TfL Tube"
2022-02-03,"public transport",75.3351426993847,66.709484336424,"TfL Bus"
2022-02-03,"public transport",58.9261715631014,64.53076998934,"TfL Tube"
2022-02-04,"public transport",75.838126494171,67.729215046007,"TfL Bus"
2022-02-04,"public transport",56.8889462262764,65.0470092453469,"TfL Tube"
2022-02-05,"public transport",78.9085071648268,68.2295706858146,"TfL Bus"
2022-02-05,"public transport",73.3475755999301,67.9691972774323,"TfL Tube"
2022-02-06,"public transport",80.8980311730468,71.4489287029624,"TfL Bus"
2022-02-06,"public transport",72.7170794771295,71.0749196712117,"TfL Tube"
2022-02-07,"public transport",75.5941361032999,73.4560574626686,"TfL Bus"
2022-02-07,"public transport",55.3168437984068,70.524445648988,"TfL Tube"
2022-02-08,"public transport",76.135774145696,73.2739924946194,"TfL Bus"
2022-02-08,"public transport",59.7098089555527,70.531321321866,"TfL Tube"
2022-02-09,"public transport",76.3742904034915,70.9637091509462,"TfL Bus"
2022-02-09,"public transport",59.9491142410371,67.9710067320876,"TfL Tube"
2022-02-10,"public transport",77.018202493024,68.5854528772154,"TfL Bus"
2022-02-10,"public transport",61.0909321621047,66.5135665999018,"TfL Tube"
2022-02-11,"public transport",76.7173478318772,69.5707814618262,"TfL Bus"
2022-02-11,"public transport",58.8723535670033,67.1045785220129,"TfL Tube"
2022-02-12,"public transport",81.7926263794025,70.2592667254201,"TfL Bus"
2022-02-12,"public transport",74.5439947280989,69.9977959146497,"TfL Tube"
2022-02-13,"public transport",83.4834313779502,73.359841219923,"TfL Bus"
2022-02-13,"public transport",80.2127051226803,73.8161987384453,"TfL Tube"
2022-02-14,"public transport",67.5363145735357,74.736967654364,"TfL Bus"
2022-02-14,"public transport",58.985887903971,72.2039019503774,"TfL Tube"
2022-02-15,"public transport",62.5178414900011,72.7246859393771,"TfL Bus"
2022-02-15,"public transport",58.5657476011446,69.406560399626,"TfL Tube"
2022-02-16,"public transport",66.0798804536419,68.1974012175607,"TfL Bus"
2022-02-16,"public transport",60.2266174469522,64.8749992274181,"TfL Tube"
2022-02-17,"public transport",67.8108330334337,63.1033032146686,"TfL Bus"
2022-02-17,"public transport",62.7851284283806,62.4245623367893,"TfL Tube"
2022-02-18,"public transport",56.7026237683889,62.0983817459919,"TfL Bus"
2022-02-18,"public transport",42.5612363198326,59.2474381502535,"TfL Tube"
2022-02-19,"public transport",75.83007126992,61.7137701029357,"TfL Bus"
2022-02-19,"public transport",71.936946825196,62.5504938703006,"TfL Tube"
2022-02-20,"public transport",78.6799314685839,65.1866815876765,"TfL Bus"
2022-02-20,"public transport",73.7465678931276,66.0346437104899,"TfL Tube"
2022-02-21,"public transport",74.7210983301376,67.7397822678838,"TfL Bus"
2022-02-21,"public transport",56.7540089849677,67.7471230131093,"TfL Tube"
2022-02-22,"public transport",77.5877683494182,72.7509133030501,"TfL Bus"
2022-02-22,"public transport",64.0617919931617,71.0697305492275,"TfL Tube"
2022-02-23,"public transport",78.157029156634,71.958313739433,"TfL Bus"
2022-02-23,"public transport",65.6712752630779,70.0999342815035,"TfL Tube"
2022-02-24,"public transport",77.7140050995143,70.666711025273,"TfL Bus"
2022-02-24,"public transport",68.4228920878562,69.7669672763757,"TfL Tube"
2022-02-25,"public transport",80.3952650841175,73.1442895762542,"TfL Bus"
2022-02-25,"public transport",65.1145966087986,71.3624078990229,"TfL Tube"
2022-02-26,"public transport",84.5400382449489,74.2878716492782,"TfL Bus"
2022-02-26,"public transport",80.9962312264774,74.6934719449701,"TfL Tube"
2022-02-27,"public transport",90.553326337971,78.2480506699548,"TfL Bus"
2022-02-27,"public transport",91.6784798177751,80.2429756297064,"TfL Tube"
2022-02-28,"public transport",78.3628745881113,81.6629731297428,"TfL Bus"
2022-02-28,"public transport",60.4802955334324,78.817977479645,"TfL Tube"
2022-03-01,"public transport",88.161851875912,82.110442517804,"TfL Bus"
2022-03-01,"public transport",4.02282453992337,70.6079834170861,"TfL Tube"
2022-03-02,"public transport",81.6312652897829,70.6987025689869,"TfL Bus"
2022-03-02,"public transport",52.4818906150859,65.2599260371462,"TfL Tube"
2022-03-03,"public transport",87.5444076119375,64.6693442934551,"TfL Bus"
2022-03-03,"public transport",4.09305245011227,54.0593697023123,"TfL Tube"
2022-03-04,"public transport",81.6663093085671,57.0859430987602,"TfL Bus"
2022-03-04,"public transport",55.6906960743519,52.4472065556801,"TfL Tube"
2022-03-05,"public transport",83.3476724746107,63.7793276892069,"TfL Bus"
2022-03-05,"public transport",76.6810048745324,63.0721476298854,"TfL Tube"
2022-03-06,"public transport",90.9818755721579,68.5721454808957,"TfL Bus"
2022-03-06,"public transport",82.669457497965,67.8757240360425,"TfL Tube"
2022-03-07,"public transport",78.4310588466068,78.4954392355417,"TfL Bus"
2022-03-07,"public transport",60.4707594926014,75.4675035475466,"TfL Tube"
2022-03-08,"public transport",79.4086600364918,78.8557841135666,"TfL Bus"
2022-03-08,"public transport",64.7456679382741,76.1983548940899,"TfL Tube"
2022-03-09,"public transport",78.9471758422608,76.5220936037654,"TfL Bus"
2022-03-09,"public transport",64.3978069972282,72.7243695216326,"TfL Tube"
2022-03-10,"public transport",79.8470186635414,72.3211639738578,"TfL Bus"
2022-03-10,"public transport",65.9729644663026,70.5414362052429,"TfL Tube"
2022-03-11,"public transport",78.4667033631023,73.1122853296002,"TfL Bus"
2022-03-11,"public transport",62.4114958158061,70.6841190123594,"TfL Tube"
2022-03-12,"public transport",87.4519475003195,73.9278732355087,"TfL Bus"
2022-03-12,"public transport",80.9717619069917,74.2170998161845,"TfL Tube"
2022-03-13,"public transport",88.5179173735392,77.6628298699433,"TfL Bus"
2022-03-13,"public transport",90.7932937965566,79.226583460374,"TfL Tube"
2022-03-14,"public transport",78.8201784861337,81.0618997489213,"TfL Bus"
2022-03-14,"public transport",60.7438989478328,78.5300705467399,"TfL Tube"
2022-03-15,"public transport",79.9083556359253,81.0296219496141,"TfL Bus"
2022-03-15,"public transport",64.2320026642967,77.7124869730394,"TfL Tube"
2022-03-16,"public transport",77.8153697953277,77.2615738142303,"TfL Bus"
2022-03-16,"public transport",65.3661144980229,73.9541734034423,"TfL Tube"
2022-03-17,"public transport",81.4862399965898,72.6245942891613,"TfL Bus"
2022-03-17,"public transport",67.735449710465,71.0410616069229,"TfL Tube"
2022-03-18,"public transport",80.4518751025013,73.8564867718755,"TfL Bus"
2022-03-18,"public transport",62.9822292932117,71.4384687229164,"TfL Tube"
2022-03-19,"public transport",86.4524886157756,74.612823858842,"TfL Bus"
2022-03-19,"public transport",82.6099690997516,75.2977666166168,"TfL Tube"
2022-03-20,"public transport",91.6800791531939,79.0569044244984,"TfL Bus"
2022-03-20,"public transport",88.466780215195,80.0541244557277,"TfL Tube"
2022-03-21,"public transport",78.4868276146583,81.5900355848982,"TfL Bus"
2022-03-21,"public transport",59.8904756892851,78.6526928115816,"TfL Tube"
2022-03-22,"public transport",79.903461828861,81.0700117452458,"TfL Bus"
2022-03-22,"public transport",64.6402994275715,77.9539847183595,"TfL Tube"
2022-03-23,"public transport",79.9020224665697,77.5671351993335,"TfL Bus"
2022-03-23,"public transport",65.6782567828608,73.8525891464288,"TfL Tube"
2022-03-24,"public transport",80.4847790827543,72.7123032703658,"TfL Bus"
2022-03-24,"public transport",67.2838222503289,71.1118739326045,"TfL Tube"
2022-03-25,"public transport",82.3159758978753,74.3155168195459,"TfL Bus"
2022-03-25,"public transport",63.9705638591856,72.0393885381637,"TfL Tube"
2022-03-26,"public transport",89.9949391580205,75.6614799282278,"TfL Bus"
2022-03-26,"public transport",83.815770424858,76.2205867794119,"TfL Tube"
2022-03-27,"public transport",89.7103646530519,79.6537450465821,"TfL Bus"
2022-03-27,"public transport",84.6171841333032,80.2440886252319,"TfL Tube"
2022-03-28,"public transport",75.8752174235426,81.4714307928339,"TfL Bus"
2022-03-28,"public transport",59.5109465037934,78.2135694508222,"TfL Tube"
2022-03-29,"public transport",76.4907646487031,80.0021695636104,"TfL Bus"
2022-03-29,"public transport",64.7798045511091,76.4000074769088,"TfL Tube"
2022-03-30,"public transport",77.6913818327314,75.5250948208907,"TfL Bus"
2022-03-30,"public transport",63.7549701372204,71.8171813186291,"TfL Tube"
2022-03-31,"public transport",78.0939711521166,70.8852937498881,"TfL Bus"
2022-03-31,"public transport",65.3634490147408,69.3836125486307,"TfL Tube"
2022-04-01,"public transport",78.6359875474015,72.1157612691461,"TfL Bus"
2022-04-01,"public transport",61.6126943537108,69.9903226555758,"TfL Tube"
2022-04-02,"public transport",79.7675633298129,72.1314310525335,"TfL Bus"
2022-04-02,"public transport",76.4236302486497,71.950323683379,"TfL Tube"
2022-04-03,"public transport",88.6737418282715,75.510148210672,"TfL Bus"
2022-04-03,"public transport",93.8867387631419,77.7662578693899,"TfL Tube"
2022-04-04,"public transport",65.840691677403,77.8344353926273,"TfL Bus"
2022-04-04,"public transport",57.9378927353904,74.8775647051972,"TfL Tube"
2022-04-05,"public transport",68.5098880648738,75.8628780925062,"TfL Bus"
2022-04-05,"public transport",61.4897113417467,73.2517563799253,"TfL Tube"
2022-04-06,"public transport",66.9467964210666,71.8979229759848,"TfL Bus"
2022-04-06,"public transport",62.6296760849443,68.1773421555095,"TfL Tube"
2022-04-07,"public transport",68.4644990083369,64.5455936191088,"TfL Bus"
2022-04-07,"public transport",64.7194500509413,64.3854162439,"TfL Tube"
2022-04-08,"public transport",68.89137402838,65.9501992857556,"TfL Bus"
2022-04-08,"public transport",59.0284594002838,64.5957094765285,"TfL Tube"
2022-04-09,"public transport",81.6686499022516,67.4784149851721,"TfL Bus"
2022-04-09,"public transport",79.3632134540017,69.2521888470199,"TfL Tube"
2022-04-10,"public transport",91.3981430759226,73.3619698457311,"TfL Bus"
2022-04-10,"public transport",87.3341952077049,76.0576407313551,"TfL Tube"
2022-04-11,"public transport",68.058051165868,76.5345837477732,"TfL Bus"
2022-04-11,"public transport",59.7509979931743,75.2288157427438,"TfL Tube"
2022-04-12,"public transport",68.5683006778129,76.5916502109623,"TfL Bus"
2022-04-12,"public transport",63.812716547145,74.0408025888042,"TfL Tube"
2022-04-13,"public transport",69.0625735615132,72.569282604163,"TfL Bus"
2022-04-13,"public transport",63.5444748746759,68.590187146842,"TfL Tube"
2022-04-14,"public transport",72.6292836743994,66.489485499227,"TfL Bus"
2022-04-14,"public transport",64.1531600694247,65.9316439140208,"TfL Tube"
2022-04-15,"public transport",59.981958968333,65.9646383390434,"TfL Bus"
2022-04-15,"public transport",45.6685816807886,62.6932499108971,"TfL Tube"
2022-04-16,"public transport",81.9080800077624,65.2783018338425,"TfL Bus"
2022-04-16,"public transport",68.6833177750962,65.2241224357829,"TfL Tube"
2022-04-17,"public transport",85.7813943138307,68.400825212805,"TfL Bus"
2022-04-17,"public transport",79.3743065673459,69.3643999117974,"TfL Tube"
2022-04-18,"public transport",49.4938143141436,67.2702076610429,"TfL Bus"
2022-04-18,"public transport",37.2144779368042,64.0177103708245,"TfL Tube"
2022-04-19,"public transport",75.2759305967532,68.2473316445338,"TfL Bus"
2022-04-19,"public transport",59.1341856049658,64.99391815842,"TfL Tube"
2022-04-20,"public transport",79.6188906683078,66.5561428574502,"TfL Bus"
2022-04-20,"public transport",65.5293746529455,63.6629971916094,"TfL Tube"
2022-04-21,"public transport",79.6911213085396,63.7082564403514,"TfL Bus"
2022-04-21,"public transport",66.8837021150029,66.1925261261884,"TfL Tube"
2022-04-22,"public transport",79.9693413241334,72.3003637529497,"TfL Bus"
2022-04-22,"public transport",61.9137556036089,70.391481611072,"TfL Tube"
2022-04-23,"public transport",85.7795894112255,74.1979678691091,"TfL Bus"
2022-04-23,"public transport",79.0356613697062,74.1146493978803,"TfL Tube"
2022-04-24,"public transport",92.7931749400566,78.0094780103247,"TfL Bus"
2022-04-24,"public transport",84.6553254943807,78.7186500368735,"TfL Tube"
2022-04-25,"public transport",79.2602891169016,80.4867338942876,"TfL Bus"
2022-04-25,"public transport",60.9814878332628,77.7741833955918,"TfL Tube"
2022-04-26,"public transport",81.6013162858031,80.5866920644767,"TfL Bus"
2022-04-26,"public transport",66.9819020010693,77.9013081487401,"TfL Tube"
2022-04-27,"public transport",80.5381061186994,78.115943112882,"TfL Bus"
2022-04-27,"public transport",67.4818811558589,74.5000440008537,"TfL Tube"
2022-04-28,"public transport",82.135062304328,74.1400064022748,"TfL Bus"
2022-04-28,"public transport",69.6276113647631,72.7639095805407,"TfL Tube"
2022-04-29,"public transport",82.3326410138941,75.8140743206309,"TfL Bus"
2022-04-29,"public transport",64.2047705678877,73.3288535037858,"TfL Tube"
2022-04-30,"public transport",90.5475358954249,76.6953726315509,"TfL Bus"
2022-04-30,"public transport",77.8419228692339,76.310203595913,"TfL Tube"
2022-05-01,"public transport",99.2976625292321,80.8553152206805,"TfL Bus"
2022-05-01,"public transport",92.7277229415909,82.3685524545753,"TfL Tube"
2022-05-02,"public transport",52.9114219946554,79.9805254017027,"TfL Bus"
2022-05-02,"public transport",42.6349050138944,74.3094202588456,"TfL Tube"
2022-05-03,"public transport",79.4054634083084,76.4809478074771,"TfL Bus"
2022-05-03,"public transport",65.0584169935191,72.8396451072049,"TfL Tube"
2022-05-04,"public transport",81.3765859836648,73.344596980695,"TfL Bus"
2022-05-04,"public transport",68.4392769806294,68.9362561880375,"TfL Tube"
2022-05-05,"public transport",83.4572198029568,67.6118985968041,"TfL Bus"
2022-05-05,"public transport",70.3555185939445,70.1039123967025,"TfL Tube"
2022-05-06,"public transport",83.8092858893428,75.9859668074808,"TfL Bus"
2022-05-06,"public transport",64.8761215685567,73.9103465446592,"TfL Tube"
2022-05-07,"public transport",88.0576678591357,77.1959538111758,"TfL Bus"
2022-05-07,"public transport",78.56411146428,76.794171736978,"TfL Tube"
2022-05-08,"public transport",99.5259939705979,81.2351313069735,"TfL Bus"
2022-05-08,"public transport",91.5705129520565,82.3941731854163,"TfL Tube"
2022-05-09,"public transport",81.1338169065922,83.9339300872231,"TfL Bus"
2022-05-09,"public transport",63.1858851400911,80.9877299801872,"TfL Tube"
2022-05-10,"public transport",81.7518214498612,83.3985442489449,"TfL Bus"
2022-05-10,"public transport",68.1443120956611,80.5537791398772,"TfL Tube"
2022-05-11,"public transport",79.4655160015562,80.6825512166309,"TfL Bus"
2022-05-11,"public transport",69.6235233765266,76.4107697031921,"TfL Tube"
2022-05-12,"public transport",83.3939575824848,75.2426903646819,"TfL Bus"
2022-05-12,"public transport",71.8197844187194,73.9121142949858,"TfL Tube"
2022-05-13,"public transport",83.9993773861279,76.8854703301339,"TfL Bus"
2022-05-13,"public transport",65.1821225729335,74.5183704905728,"TfL Tube"
2022-05-14,"public transport",90.2570754997842,77.6773366911618,"TfL Bus"
2022-05-14,"public transport",83.104957314011,78.1972568786554,"TfL Tube"
2022-05-15,"public transport",91.5880301423729,81.3350435594906,"TfL Bus"
2022-05-15,"public transport",87.8991470179831,81.978642050276,"TfL Tube"
2022-05-16,"public transport",80.5568162409419,83.2267894534507,"TfL Bus"
2022-05-16,"public transport",64.5950971520182,80.4547494200064,"TfL Tube"
2022-05-17,"public transport",83.0915546854722,83.0132397217976,"TfL Bus"
2022-05-17,"public transport",70.1382085289569,80.1391158688223,"TfL Tube"
2022-05-18,"public transport",82.4853973033643,80.0506072958728,"TfL Bus"
2022-05-18,"public transport",70.6284228289106,77.0563776796639,"TfL Tube"
2022-05-19,"public transport",82.6166308212114,76.3017325086965,"TfL Bus"
2022-05-19,"public transport",72.6773680580364,75.1760970539957,"TfL Tube"
2022-05-20,"public transport",82.0023088731548,77.6628415855867,"TfL Bus"
2022-05-20,"public transport",66.2223245609329,75.2529515677953,"TfL Tube"
2022-05-21,"public transport",88.6701381433102,77.9003700841315,"TfL Bus"
2022-05-21,"public transport",85.4253498885005,78.3203633105796,"TfL Tube"
2022-05-22,"public transport",98.5647246793457,82.3112635749274,"TfL Bus"
2022-05-22,"public transport",100.199982215291,84.8231709169387,"TfL Tube"
2022-05-23,"public transport",79.7626959009409,85.8353606087822,"TfL Bus"
2022-05-23,"public transport",64.8349128601698,83.3828754640701,"TfL Tube"
2022-05-24,"public transport",82.4717548446527,85.7042226474586,"TfL Bus"
2022-05-24,"public transport",72.0692020995633,83.3326603554948,"TfL Tube"
2022-05-25,"public transport",82.5056549533007,82.9155610790377,"TfL Bus"
2022-05-25,"public transport",72.7206329602065,79.2235479763035,"TfL Tube"
2022-05-26,"public transport",83.0612009210004,76.7751506485478,"TfL Bus"
2022-05-26,"public transport",75.1279979421286,76.113050940146,"TfL Tube"
2022-05-27,"public transport",84.5926587274033,78.9355860640365,"TfL Bus"
2022-05-27,"public transport",70.4377575648833,77.216443595498,"TfL Tube"
2022-05-28,"public transport",87.5915385199924,79.4339202269879,"TfL Bus"
2022-05-28,"public transport",88.901093000168,80.3475542336832,"TfL Tube"
2022-05-29,"public transport",92.9395961949344,83.2359775529301,"TfL Bus"
2022-05-29,"public transport",106.887251783601,86.6396991047302,"TfL Tube"
2022-05-30,"public transport",70.9653283550245,86.0450320208581,"TfL Bus"
2022-05-30,"public transport",63.6942556684591,83.0595458695804,"TfL Tube"
2022-05-31,"public transport",72.4664734052275,83.349362418201,"TfL Bus"
2022-05-31,"public transport",67.6854692771106,80.5056382406465,"TfL Tube"
2022-06-01,"public transport",75.3082725497985,78.5638067477365,"TfL Bus"
2022-06-01,"public transport",70.9368058338653,75.4205509818695,"TfL Tube"
2022-06-02,"public transport",60.1239496063886,68.7400792422678,"TfL Bus"
2022-06-02,"public transport",58.831317688498,67.0066491470497,"TfL Tube"
2022-06-03,"public transport",58.7285592164313,66.2972639396171,"TfL Bus"
2022-06-03,"public transport",53.6593539316699,63.6105325862518,"TfL Tube"
2022-06-04,"public transport",79.0278484084247,65.2308724621538,"TfL Bus"
2022-06-04,"public transport",76.398336120642,65.3865958294171,"TfL Tube"
2022-06-05,"public transport",85.0335200886651,67.4004121515314,"TfL Bus"
2022-06-05,"public transport",88.070482170829,71.3927739464514,"TfL Tube"
2022-06-06,"public transport",89.754961874729,75.8104374016273,"TfL Bus"
2022-06-06,"public transport",16.1558870217563,69.7286270881023,"TfL Tube"
2022-06-07,"public transport",84.9960365517955,74.2052960338345,"TfL Bus"
2022-06-07,"public transport",60.5063630720913,71.5593695572154,"TfL Tube"
2022-06-08,"public transport",82.8398733978827,72.4795891682498,"TfL Bus"
2022-06-08,"public transport",69.0952469093196,70.2026929997719,"TfL Tube"
2022-06-09,"public transport",84.4976755102184,69.6922920482561,"TfL Bus"
2022-06-09,"public transport",71.087033999617,67.0254452089544,"TfL Tube"
2022-06-10,"public transport",84.1952005268617,76.7453471382552,"TfL Bus"
2022-06-10,"public transport",66.1295722778101,74.0501379562573,"TfL Tube"
2022-06-11,"public transport",91.5478705614234,78.4846390261619,"TfL Bus"
2022-06-11,"public transport",82.4991354546091,78.4359621771228,"TfL Tube"
2022-06-12,"public transport",99.6478837483042,82.800624582692,"TfL Bus"
2022-06-12,"public transport",96.6655859035658,84.5388974960273,"TfL Tube"
2022-06-13,"public transport",83.4408270028842,86.3037250679227,"TfL Bus"
2022-06-13,"public transport",66.4219825127612,83.7646939230511,"TfL Tube"
2022-06-14,"public transport",83.8733280058943,86.2995161699203,"TfL Bus"
2022-06-14,"public transport",71.5399229924757,83.4412379457849,"TfL Tube"
2022-06-15,"public transport",84.1764193825227,83.6808499354869,"TfL Bus"
2022-06-15,"public transport",72.1794675334004,79.7567904762149,"TfL Tube"
2022-06-16,"public transport",83.6566937987028,77.8983773183773,"TfL Bus"
2022-06-16,"public transport",74.0293203085427,76.5538763620428,"TfL Tube"
